"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSMARGIN_TTM"
"20020630","000511.SZ",181436868.89
"20020630","000526.SZ",54439324.4
"20020630","000557.SZ",11335201.9
"20020630","000587.SZ",67015532.19
"20020630","000590.SZ",81815591.23
"20020630","000591.SZ",147944652.42
"20020630","000606.SZ",58057112.31
"20020630","000609.SZ",54294179
"20020630","000611.SZ",44148348.96
"20020630","000615.SZ",114900848.51
"20020630","000617.SZ",64570033.23
"20020630","000622.SZ",50226295.6
"20020630","000626.SZ",201923274.8
"20020630","000629.SZ",1318511225
"20020630","000633.SZ",119937187.21
"20020630","000659.SZ",276659028.09
"20020630","000662.SZ",85666050.86
"20020630","000667.SZ",11143373.91
"20020630","000670.SZ",89595127.16
"20020630","000676.SZ",74258295.76
"20020630","000677.SZ",72439591
"20020630","000691.SZ",24747068.03
"20020630","000693.SZ",100529323.73
"20020630","000709.SZ",1510773456.15
"20020630","000711.SZ",27120883.37
"20020630","000717.SZ",458322927.69
"20020630","000790.SZ",70554614.56
"20020630","000795.SZ",39839781.59
"20020630","000799.SZ",286535543.27
"20020630","000813.SZ",-4560800.11
"20020630","000815.SZ",70408290.56
"20020630","000820.SZ",146574726.46
"20020630","000826.SZ",9547951.7
"20020630","000831.SZ",215674356.03
"20020630","000838.SZ",10584210.92
"20020630","000856.SZ",79018341.65
"20020630","000863.SZ",83661481.86
"20020630","000889.SZ",189863119.11
"20020630","000892.SZ",219815112.81
"20020630","000893.SZ",45750790.19
"20020630","000910.SZ",132667586.29
"20020630","000912.SZ",362451037.2
"20020630","000913.SZ",404534339.96
"20020630","000927.SZ",181059290.83
"20020630","000933.SZ",240626705.6
"20020630","000950.SZ",42880765.76
"20020630","000962.SZ",84919719.32
"20020630","000967.SZ",56740440.99
"20020630","000968.SZ",176185779.93
"20020630","000971.SZ",76837045.44
"20020630","000972.SZ",129387342.66
"20020630","000976.SZ",125365849.05
"20020630","000987.SZ",197754053.54
"20020630","600005.SH",890600614.76
"20020630","600007.SH",367194000
"20020630","600053.SH",7030983.65
"20020630","600055.SH",107207048.25
"20020630","600068.SH",426056085.1
"20020630","600069.SH",27571936.56
"20020630","600071.SH",76496643.45
"20020630","600076.SH",179603469.06
"20020630","600090.SH",179206298.04
"20020630","600091.SH",101665992.75
"20020630","600093.SH",75639219.74
"20020630","600102.SH",854753070.11
"20020630","600110.SH",85642057.77
"20020630","600135.SH",269368935.63
"20020630","600136.SH",86675122.15
"20020630","600163.SH",254600553.77
"20020630","600179.SH",75677713.55
"20020630","600186.SH",300181481.43
"20020630","600201.SH",100626240.79
"20020630","600212.SH",117525384.9
"20020630","600217.SH",178820190.69
"20020630","600230.SH",86419991.36
"20020630","600233.SH",56459956.8
"20020630","600234.SH",32976090.08
"20020630","600242.SH",35941947.25
"20020630","600247.SH",55992022.29
"20020630","600265.SH",75821476.55
"20020630","600277.SH",97784406.5
"20020630","600292.SH",160495119.67
"20020630","600299.SH",101362660.37
"20020630","600306.SH",139220115.58
"20020630","600311.SH",109104331.73
"20020630","600318.SH",157776634.15
"20020630","600319.SH",106722240.28
"20020630","600331.SH",76319469.52
"20020630","600339.SH",101520390.43
"20020630","600346.SH",71115166.01
"20020630","600381.SH",62753652.4
"20020630","600390.SH",38551945.29
"20020630","600393.SH",137910117.8
"20020630","600509.SH",126552070.69
"20020630","600539.SH",103313093.68
"20020630","600555.SH",366898470.4
"20020630","600556.SH",75298657.15
"20020630","600566.SH",29763138.48
"20020630","600568.SH",48291888.67
"20020630","600601.SH",431467035.85
"20020630","600602.SH",515578975.4
"20020630","600603.SH",14742883.8
"20020630","600604.SH",163153534.29
"20020630","600605.SH",22689033.24
"20020630","600606.SH",283560687.65
"20020630","600607.SH",333024142.42
"20020630","600608.SH",111051850.86
"20020630","600609.SH",101286510.88
"20020630","600610.SH",82209254.73
"20020630","600611.SH",517501935.44
"20020630","600612.SH",184443270.92
"20020630","600613.SH",10063936.22
"20020630","600614.SH",80743970.8
"20020630","600615.SH",56546987.26
"20020630","600616.SH",129516898.71
"20020630","600617.SH",1739190.9
"20020630","600618.SH",294379799.42
"20020630","600619.SH",571578994.96
"20020630","600620.SH",60924043.45
"20020630","600621.SH",142650219.82
"20020630","600622.SH",40838065.21
"20020630","600623.SH",504435545.98
"20020630","600629.SH",6474218.19
"20020630","600632.SH",301827683.71
"20020630","600643.SH",154598551.86
"20020630","600644.SH",65418205.62
"20020630","600651.SH",95294028.33
"20020630","600652.SH",88768277.24
"20020630","600653.SH",333085311.5
"20020630","600654.SH",117610241.23
"20020630","600655.SH",546352578.49
"20020630","600656.SH",175581573.79
"20020630","600662.SH",307289356.09
"20020630","600669.SH",-8417424.1
"20020630","600670.SH",-183438.62
"20020630","600672.SH",105391030.42
"20020630","600673.SH",46386205.32
"20020630","600675.SH",760915951.62
"20020630","600679.SH",164658492.78
"20020630","600681.SH",73281464.88
"20020630","600683.SH",61554793.95
"20020630","600691.SH",13392848.95
"20020630","600700.SH",-11372328.33
"20020630","600701.SH",105386092.03
"20020630","600704.SH",220616311.39
"20020630","600707.SH",347480712.54
"20020630","600708.SH",121423435.6
"20020630","600709.SH",-350957184.72
"20020630","600713.SH",242912347.09
"20020630","600721.SH",27510717.76
"20020630","600722.SH",106965909.71
"20020630","600725.SH",112131960.94
"20020630","600737.SH",530170522.07
"20020630","600752.SH",130658132.47
"20020630","600760.SH",-16219694.98
"20020630","600777.SH",170830088.88
"20020630","600779.SH",390756683.81
"20020630","600783.SH",25576937.01
"20020630","600790.SH",216709341.19
"20020630","600793.SH",77776526.89
"20020630","600801.SH",244476699.73
"20020630","600802.SH",207832005.4
"20020630","600806.SH",32649860.45
"20020630","600813.SH",-37469753.87
"20020630","600817.SH",44458694.06
"20020630","600828.SH",147272475.75
"20020630","600837.SH",27762724.5
"20020630","600848.SH",188072661.02
"20020630","600852.SH",47442960.05
"20020630","600856.SH",84629287.29
"20020630","600858.SH",2826349.04
"20020630","600861.SH",227147316.85
"20020630","600862.SH",-109430224.79
"20020630","600866.SH",175995342.42
"20020630","600870.SH",249969879.72
"20020630","600878.SH",13522428.87
"20020630","600882.SH",83585147.87
"20020630","600891.SH",62862490.51
"20020630","600892.SH",11826029.97
"20020630","600896.SH",67347369.29
"20020630","600899.SH",29711220.69
"20020930","000007.SZ",193648006.52
"20020930","000030.SZ",-375596229.81
"20020930","000629.SZ",1337103960
"20020930","000662.SZ",76428673.91
"20020930","000813.SZ",11729424.97
"20020930","000838.SZ",-24716248.69
"20020930","600179.SH",69537867.45
"20020930","600247.SH",62217330.39
"20020930","600306.SH",129253946.71
"20020930","600318.SH",158138087.29
"20020930","600520.SH",43224296.71
"20020930","600539.SH",97426586.65
"20020930","600581.SH",351551521.07
"20020930","600608.SH",133176515.23
"20020930","600610.SH",92313677.35
"20020930","600629.SH",6504307.27
"20020930","600670.SH",597656.25
"20020930","600721.SH",32043872.75
"20020930","600817.SH",54536180.72
"20020930","600837.SH",24630550.35
"20020930","600848.SH",173002865.56
"20020930","600899.SH",-58898166.36
"20021231","000005.SZ",16204227.74
"20021231","000007.SZ",146140633.84
"20021231","000010.SZ",58662968.83
"20021231","000018.SZ",20210797
"20021231","000024.SZ",564098277
"20021231","000030.SZ",5603490.1
"20021231","000034.SZ",63655602.56
"20021231","000037.SZ",536334015.59
"20021231","000040.SZ",89725794
"20021231","000059.SZ",173864315.16
"20021231","000068.SZ",324040778.7
"20021231","000408.SZ",75488798.96
"20021231","000415.SZ",38423910.78
"20021231","000421.SZ",143128979.98
"20021231","000504.SZ",110433671.76
"20021231","000505.SZ",14963713.93
"20021231","000510.SZ",290829324.84
"20021231","000511.SZ",130011998.49
"20021231","000526.SZ",8807302.77
"20021231","000557.SZ",3292544.47
"20021231","000587.SZ",17996373.68
"20021231","000590.SZ",108772461.6
"20021231","000591.SZ",182497414.91
"20021231","000606.SZ",61487476.45
"20021231","000609.SZ",48817379.71
"20021231","000611.SZ",39584878.96
"20021231","000615.SZ",185624741.83
"20021231","000617.SZ",65604906.91
"20021231","000622.SZ",55735176.48
"20021231","000626.SZ",257534854.53
"20021231","000629.SZ",1347044345
"20021231","000633.SZ",156176398.13
"20021231","000659.SZ",309615674.85
"20021231","000662.SZ",146114442.59
"20021231","000667.SZ",105910226.77
"20021231","000670.SZ",54080796.58
"20021231","000676.SZ",111594740.2
"20021231","000677.SZ",100564523.24
"20021231","000691.SZ",16346342.23
"20021231","000693.SZ",100924318.52
"20021231","000709.SZ",1656909613.08
"20021231","000711.SZ",33320279.42
"20021231","000717.SZ",689969733.12
"20021231","000790.SZ",67205300.97
"20021231","000795.SZ",28956318.76
"20021231","000799.SZ",236774920.28
"20021231","000813.SZ",53484676.6
"20021231","000815.SZ",77956784.01
"20021231","000820.SZ",123735976.61
"20021231","000826.SZ",2496838.79
"20021231","000831.SZ",254764360.74
"20021231","000838.SZ",15440781.52
"20021231","000856.SZ",111141880.95
"20021231","000863.SZ",94991819.94
"20021231","000889.SZ",204698353.48
"20021231","000892.SZ",209173494.78
"20021231","000893.SZ",82508795.81
"20021231","000910.SZ",173666841.53
"20021231","000912.SZ",424746564.95
"20021231","000913.SZ",492619957.59
"20021231","000927.SZ",144925453.04
"20021231","000933.SZ",257310753.65
"20021231","000950.SZ",-7546963.55
"20021231","000962.SZ",78531080.8
"20021231","000967.SZ",56065375.24
"20021231","000968.SZ",174048138.89
"20021231","000971.SZ",66974374.64
"20021231","000972.SZ",159081545.05
"20021231","000976.SZ",132977268.85
"20021231","000987.SZ",197360691.19
"20021231","002010.SZ",110431666.48
"20021231","002015.SZ",39092372.83
"20021231","002019.SZ",43235283.46
"20021231","002027.SZ",99432393.6
"20021231","002036.SZ",37209007.46
"20021231","002044.SZ",48485742.89
"20021231","002049.SZ",33107961.28
"20021231","002050.SZ",45346651.58
"20021231","600005.SH",1038817757.39
"20021231","600007.SH",387144000
"20021231","600026.SH",1227290308.36
"20021231","600053.SH",7700763.11
"20021231","600055.SH",119215963.81
"20021231","600068.SH",369862828.85
"20021231","600069.SH",57469157.81
"20021231","600071.SH",72125128.24
"20021231","600076.SH",214674171.49
"20021231","600090.SH",199966269.37
"20021231","600091.SH",130861980.04
"20021231","600093.SH",85793575.84
"20021231","600102.SH",1019324829.55
"20021231","600110.SH",98979193.36
"20021231","600135.SH",250856152.16
"20021231","600136.SH",6538675.34
"20021231","600163.SH",278604556.48
"20021231","600179.SH",100687556.33
"20021231","600186.SH",242954162.09
"20021231","600201.SH",116661836.58
"20021231","600212.SH",96042594.17
"20021231","600217.SH",202802474.19
"20021231","600230.SH",113920894
"20021231","600233.SH",70213932.83
"20021231","600234.SH",-19703415.09
"20021231","600242.SH",44187983.06
"20021231","600247.SH",62220265.33
"20021231","600265.SH",100425868.61
"20021231","600277.SH",132461286.88
"20021231","600292.SH",126843987.15
"20021231","600299.SH",114407013.56
"20021231","600306.SH",126101896.68
"20021231","600311.SH",101249771.13
"20021231","600318.SH",142973181.74
"20021231","600319.SH",104834015.88
"20021231","600331.SH",106220311.96
"20021231","600339.SH",121007093.62
"20021231","600346.SH",61909999
"20021231","600375.SH",179806960.16
"20021231","600381.SH",65644119.3
"20021231","600390.SH",47133526.88
"20021231","600393.SH",85059164.43
"20021231","600401.SH",46415107.58
"20021231","600408.SH",217560843.41
"20021231","600428.SH",130882364.03
"20021231","600432.SH",79465936.84
"20021231","600444.SH",59086959.57
"20021231","600462.SH",63523662.28
"20021231","600482.SH",161241829.07
"20021231","600509.SH",144537059.86
"20021231","600515.SH",86066394.97
"20021231","600520.SH",42353255.09
"20021231","600539.SH",91335928.28
"20021231","600546.SH",147212916.14
"20021231","600552.SH",45702621.97
"20021231","600555.SH",332642479
"20021231","600556.SH",123342959.63
"20021231","600566.SH",31385247.19
"20021231","600568.SH",56125023.96
"20021231","600576.SH",120229983.27
"20021231","600581.SH",387051119.87
"20021231","600601.SH",453298043.39
"20021231","600602.SH",596618609.13
"20021231","600603.SH",3665971.04
"20021231","600604.SH",162098982.92
"20021231","600605.SH",25935319.26
"20021231","600606.SH",286744163.6
"20021231","600607.SH",348271249.52
"20021231","600608.SH",156096365.41
"20021231","600609.SH",122077830
"20021231","600610.SH",87295630.79
"20021231","600611.SH",527540038.29
"20021231","600612.SH",207287114.16
"20021231","600613.SH",1752151.57
"20021231","600614.SH",90495066.28
"20021231","600615.SH",54837926.49
"20021231","600616.SH",174976027.5
"20021231","600617.SH",-29547338.72
"20021231","600618.SH",431558906.26
"20021231","600619.SH",479586883.64
"20021231","600620.SH",196783030.85
"20021231","600621.SH",201542092.76
"20021231","600622.SH",47159382.44
"20021231","600623.SH",641536911.27
"20021231","600629.SH",4115422.63
"20021231","600632.SH",319166301.22
"20021231","600643.SH",213166392.53
"20021231","600644.SH",76146731.65
"20021231","600651.SH",132221984.67
"20021231","600652.SH",149027849.86
"20021231","600653.SH",373079115.18
"20021231","600654.SH",139593913.42
"20021231","600655.SH",546975117.93
"20021231","600656.SH",225943185.85
"20021231","600662.SH",322727197.79
"20021231","600669.SH",-31519.72
"20021231","600670.SH",-2346029.26
"20021231","600672.SH",25840660.48
"20021231","600673.SH",50052730.59
"20021231","600675.SH",724947319.66
"20021231","600679.SH",199377801.71
"20021231","600681.SH",43540234.42
"20021231","600683.SH",69455638
"20021231","600691.SH",13614505.8
"20021231","600700.SH",48654730.49
"20021231","600701.SH",110580496.3
"20021231","600704.SH",204418849.72
"20021231","600707.SH",465509816.07
"20021231","600708.SH",186270673.5
"20021231","600709.SH",-8463995.4
"20021231","600713.SH",263637871.82
"20021231","600721.SH",44998334.17
"20021231","600722.SH",135308835.56
"20021231","600725.SH",65726199.28
"20021231","600737.SH",726245943.31
"20021231","600752.SH",-2478075.85
"20021231","600760.SH",20228754.17
"20021231","600777.SH",185735702.86
"20021231","600779.SH",354159545.34
"20021231","600783.SH",25973241.29
"20021231","600790.SH",261842625.74
"20021231","600793.SH",15075833.73
"20021231","600802.SH",221302954.45
"20021231","600806.SH",59580787
"20021231","600813.SH",-23536313.02
"20021231","600817.SH",104567674.51
"20021231","600828.SH",147884741.97
"20021231","600837.SH",21132989.66
"20021231","600848.SH",168618254
"20021231","600852.SH",34658078.63
"20021231","600856.SH",92102511.62
"20021231","600858.SH",320531.19
"20021231","600861.SH",226039464.49
"20021231","600862.SH",28472210.33
"20021231","600866.SH",187014436.86
"20021231","600870.SH",345302403.3
"20021231","600878.SH",-25263909.37
"20021231","600882.SH",67389438.24
"20021231","600891.SH",58600211.85
"20021231","600892.SH",20222300.44
"20021231","600896.SH",57455559.9
"20021231","600899.SH",18165397.49
"20021231","600962.SH",88881954.93
"20021231","600965.SH",62786093.53
"20021231","600978.SH",123492012.28
"20021231","600980.SH",47537500.84
"20021231","600984.SH",116981630.49
"20030331","000005.SZ",19746518.26
"20030331","000007.SZ",160814965.89
"20030331","000010.SZ",52791293.29
"20030331","000018.SZ",21244763.91
"20030331","000024.SZ",558927417
"20030331","000030.SZ",4044392.82
"20030331","000034.SZ",-70478816.35
"20030331","000037.SZ",499095742.1
"20030331","000040.SZ",97683799
"20030331","000059.SZ",180881881.63
"20030331","000068.SZ",129584398.63
"20030331","000408.SZ",16085278.67
"20030331","000415.SZ",41443256.8
"20030331","000421.SZ",147584137.1
"20030331","000504.SZ",93281138.38
"20030331","000505.SZ",-2544170.87
"20030331","000510.SZ",322228895.33
"20030331","000511.SZ",134846253.45
"20030331","000526.SZ",3020824.57
"20030331","000557.SZ",-801923.31
"20030331","000587.SZ",12344403.91
"20030331","000590.SZ",109220039.31
"20030331","000591.SZ",-138633789.67
"20030331","000606.SZ",45768729
"20030331","000609.SZ",50067897.78
"20030331","000611.SZ",29168572.45
"20030331","000615.SZ",190166055.34
"20030331","000617.SZ",67826921.96
"20030331","000622.SZ",48537888.51
"20030331","000626.SZ",-591312803.71
"20030331","000629.SZ",1502528981
"20030331","000633.SZ",170759061.32
"20030331","000659.SZ",318250936.14
"20030331","000662.SZ",150109542.82
"20030331","000667.SZ",92929984.27
"20030331","000670.SZ",-125106021.29
"20030331","000676.SZ",95083064.27
"20030331","000677.SZ",121198881.97
"20030331","000691.SZ",-1829128.79
"20030331","000693.SZ",108043221.93
"20030331","000709.SZ",1847935784.06
"20030331","000711.SZ",38483809.69
